"text_description","kbli_code","kbli_label","kbji_code","kbji_label"
"membantu menejer dalam merencanaan, mengatur dan menerapkan strategi yang di buat.minyak mentah ( cpo ).mengolah buah kelapa sawit di pabrik pt ksk.","10431","INDUSTRI MINYAK MENTAH KELAPA SAWIT (CRUDE PALM OIL)","3341","SUPERVISOR KANTOR"
"mengolah dan menyediakan makanan dan minuman.makanan dan minuman.penyediaan makanan dan minuman keliling ( milik sendiri ).","56104","PENYEDIAAN MAKANAN KELILING/TEMPAT TIDAK TETAP","5212","PEDAGANG MAKANAN KAKI LIMA"
"perebusan buah kelapa sawit.crude palm oil.pengolahan cpo dari kelapa sawit di pabrik ( pt ksk ).","10431","INDUSTRI MINYAK MENTAH KELAPA SAWIT (CRUDE PALM OIL)","7549","PEKERJA PENGOLAHAN LAINNYA YTDL"
"membuat, memasang, dan memperbaiki peralatan listrik.crude palm oil.pengolahan cpo dari kelapa sawit di pabrik ( pt ksk ).","10431","INDUSTRI MINYAK MENTAH KELAPA SAWIT (CRUDE PALM OIL)","7413","PEKERJA INSTALASI DAN REPARASI JARINGAN LISTRIK"
"memindahkan buah kelapa sawit dari greding ke lori untuk perebusan.crude palm oil.pengolahan cpo dari kelapa sawit di pabrik ( pt ksk ).","10431","INDUSTRI MINYAK MENTAH KELAPA SAWIT (CRUDE PALM OIL)","8189","OPERATOR MESIN STASIONER YTDL"
"memanen buah kelapa sawit.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik orang lain.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"membeli dari petani dan menjual ke pabrik lain.kelapa sawit ( tbs ).perdagangan besar dan eceran peron ( jual beli tbs ).","46209","PERDAGANGAN BESAR HASIL PERTANIAN DAN HEWAN HIDUP LAINNYA","1420","MANAJER PERDAGANGAN BESAR DAN ECERAN"
"proses perebusan buah kelapa sawit.minyak mentah ( cpo ).pengolahan cpo dari buah kelapa sawit di pabrik ( pt ksk ).","10431","INDUSTRI MINYAK MENTAH KELAPA SAWIT (CRUDE PALM OIL)","8189","OPERATOR MESIN STASIONER YTDL"
"memanen buah kelapa sawit.buah kelapa sawit ( tbs ).perkebunan buah kelapa sawit milik orang lain.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memijat tubuh orang lain.jasa kesehatan.bidang kesehatan di rumah pemberi kerja.","96129","AKTIVITAS KEBUGARAN LAINNYA","1439","MANAJER JASA LAINNYA YTDL"
"mengawasi anggota dan membuat laporan kerja.minyak mentah ( cpo ).pengolahan cpo dari kelapa sawit di pabrik ( pt ksk ).","10431","INDUSTRI MINYAK MENTAH KELAPA SAWIT (CRUDE PALM OIL)","1120","PIMPINAN EKSEKUTIF DAN DIREKTUR PELAKSANA"
"operator perebusan buah kelapa sawit.minyak mentah ( cpo ).pengolahan cpo dari kelapa sawit di pabrik ( pt ksk ).","10431","INDUSTRI MINYAK MENTAH KELAPA SAWIT (CRUDE PALM OIL)","7549","PEKERJA PENGOLAHAN LAINNYA YTDL"
"membersihkan dan merapikan lingkungan rumah.jasa perorangan ( art ).aktivitas rumah tangga ( di rumah milik orang lain ).","96990","AKTIVITAS JASA PERORANGAN LAINNYA YTDL","9111","TENAGA KEBERSIHAN DAN JURU BANTU RUMAHTANGGA"
"menjaga keamanan dan ketertiban lingkungan.perkebunan kelapa sawit ( tbs ).perkebunan kelapa sawit ( pt ksk ).","01262","PERKEBUNAN BUAH KELAPA SAWIT","5414","PENJAGA KEAMANAN"
"melayani pembeli dan mengelola makan minum.makan dan minum.menyediakan makan minum di rumah makan milik orang lain ( prahyangan ).","56102","RUMAH/WARUNG MAKAN","5131","PRAMUSAJI"
"merumuskan, menetapkan dan mengembangkan visi misi sekolah.jasa pendidikan.pendidikan sekolah smp n 1 permata kecubung.","85210","PENDIDIKAN MENENGAH ATAS/ALIYAH PEMERINTAH","1345","MANAJER PENDIDIKAN"
"menyusun, memeriksa stok barang dan bahan rumah tangga.sembako.toko milik orang lain ( toko andi ).","46339","PERDAGANGAN BESAR MAKANAN DAN MINUMAN LAINNYA","5223","ASISTEN PENJUALAN TOKO"
"menjual bahan makanan minuman dan bahan lainnya.tandan buah segar.koprasi perkebunan sawit pt ksk.","10431","INDUSTRI MINYAK MENTAH KELAPA SAWIT (CRUDE PALM OIL)","1349","MANAJER JASA PROFESIONAL LAINNYA"
"menyortir buah sawit.tandan buah segar.perkebunan sawit pt ksk.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pengawasan perawatan dan pemanenan buah kelapa sawit.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik sendiri.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mempersiapkan bahan makanan dan mengelola makanan dan minumam.makanan dan minuman.penyediaan makan minum rumah makan milik sendiri ( bekham ).","56102","RUMAH/WARUNG MAKAN","1412","MANAJER PENYEDIAAN MAKANAN DAN MINUMAN"
"memotong rambut dan menata rambut orang lain.jasa pangkas rambut.aktivitas pangkas rambut ( pria ).","96111","AKTIVITAS PANGKAS RAMBUT","5141","PENATA RAMBUT"
"memanen buah kelapa sawit.tandan buah segar.perkebunan sawit milik orang lain.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"pengairan untuk perumahan pt ksk.minyak mentah ( cpo ).industri pengolahan kelapa sawit ( pt ksk ).","10431","INDUSTRI MINYAK MENTAH KELAPA SAWIT (CRUDE PALM OIL)","8189","OPERATOR MESIN STASIONER YTDL"
"menaikan buah kelapa sawit ke atas pick up.buah kelapa sawit ( tbs ).perkebunan buah kelapa sawit milik orang lain.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9333","BURUH ANGKAT BARANG"
"memanen buah kelapa sawit.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik orang lain.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memanen buah kelapa sawit.buah kelapa sawit ( tbs ).perkebunan buah kelapa sawit milik orang lain.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menaikan buah kelapa sawit ke truk/pick up menurunkan buah kelapa sawit dari pick up / truk.buah kelapa sawit ( tbs ).perkebunan buah kelapa sawit milik orang lain.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"operator penyaringan minyak kelapa sawit.crude palm oil.mengolahan cpo dari kelapa sawit di pabrik ( pt ksk ).","10431","INDUSTRI MINYAK MENTAH KELAPA SAWIT (CRUDE PALM OIL)","8189","OPERATOR MESIN STASIONER YTDL"
"membersihkan gedung sekolah, membuang sampah, dsb.jasa pendidikan.pendidikan sekolah dasar n1 bangun jaya.","85111","PENDIDIKAN DASAR/IBTIDAIYAH PEMERINTAH","9112","TENAGA KEBERSIHAN DAN JURU BANTU DI KANTOR, HOTEL, DAN TEMPAT LAINNYA"
"membuat dan menyajikan makanan dan minuman.makanan dan minuman.penyediaan makanan dan minuman milik sendiri.","56102","RUMAH/WARUNG MAKAN","1412","MANAJER PENYEDIAAN MAKANAN DAN MINUMAN"
"merawat kebun sawit milik pribadi.buah kelapa sawit / tbs.perkebunan kelapa sawit milik pribadi.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"merawat sawit, menyemprot dan membabat rumput.jasa perawatan tanaman kelapa sawit.perkebunan kelapa sawit pribadi.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"merawat kebun kelapa sawit milik pribadi.buah kelapa sawit / tbs.perkebunan kelapa sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"tukang pijat.jasa pijat.pijat di rumah pribadi.","96121","RUMAH PIJAT","2264","AHLI FISIOTERAPI"
"melakukan perawatan kebun kelapa sawit milik pribadi.buah kelapa sawit / tbs.perkebunan kelapa sawit pribadi.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memanen buah kelapa sawit.jasa panen buah kelapa sawit milik pribadi.perkebunan kelapa sawit milik pribadi.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6113","PEKERJA PERTANIAN TANAMAN KEBUN BIBIT DAN TANAMAN TAMAN"
"mengemudi mobil travel pribadi.jasa angkutan penumpang.usaha angkutan penumpang pribadi.","49421","ANGKUTAN TAKSI","8322","PENGEMUDI MOBIL, TAKSI DAN VAN"
"menjual pakaian jadi di toko pribadi.berbagai jenis pakaian jadi ( baju, celana).toko pakaian.","47713","PERDAGANGAN ECERAN PELENGKAP PAKAIAN","5221","PEMILIK TOKO"
"melakukan penjualan pakaian di toko pribadi.menjual berbagai jenis pakaian jadi (baju dan celana).toko pakaian jadi.","47711","PERDAGANGAN ECERAN PAKAIAN","5221","PEMILIK TOKO"
"perawatan kebun kelapa sawit.buah kelapa sawit (tbs).perkebunan kelapa sawit milik pribadi.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"merawat kebun kelapa sawit milik pribadi.buah kelapa sawit / tbs.perkebunan kelapa sawit milik pribadi.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"perangkat desa (kaur umum).jasa pemerintahan desa.kantor desa natai kondang.","70100","AKTIVITAS KANTOR PUSAT","3343","SEKRETARIS ADMINISTRASI DAN EKSEKUTIF"
"menebas , mendongkel ( mencabut rumput yang hidup atau tumbuh di sekitar pokok kelapa sawit ), menyemprot.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"mendongkel, merondap, menebas ( membersihkan gulma di kebun kelapa sawit ).buah kelapa sawit (tbs).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"berkebun sawit.buah sawit / tbs.pertanian sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memanen buah kelapa sawit.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"panen sawit.jasa panen.perkebunan sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memanen buah kelapa sawit.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"berkebun sawit.buah sawit.perkebunan sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"berkebun sawit.tandan buah segar (tbs) sawit.pertanian sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"berkebun sawit.buah sawit.perkebunan sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"berkebun sawit.tandan buah segar (tbs).pertanian.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memanen buah kelapa sawit.buah kelapa sawit atau tbs.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memungut brondolan kelapa sawit.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"menebas, merondap, mendongkel.buah kelapa sawit (tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"mengemudi dam truk buah kelapa sawit ( supir ).buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memungut brondolan buah kelapa sawit.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memungut brondolan kelapa sawit.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"menerbas, mendongkel, menyemprot, memupuk.buah kelapa sawit (tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memanen buah kelapa sawit.buah kelapa sawit.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mengajar anak sd.jasa pendidikan.pendidikan.","84121","ADMINISTRASI PELAYANAN PEMERINTAH BIDANG PENDIDIKAN","2341","GURU SEKOLAH DASAR"
"memanen buah kelapa sawit.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memuat buah kelapa sawit ke dalam truk pengangkut buah kelapa sawit.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menebas, merondap, mendongkel ( membersihkan gulma di sekitar pokok kelapa sawit ).buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"mengawasi proses pengolahan kelapa sawit (kerja di pks).cpo.perkebunan kelapa sawit perusahaan.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"berkebun sawit.buah sawit.pertanian sawit.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menebas, mendongkel, merondap gulma yg tumbuh di sekitar pokok kelapa sawit, memupuk.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"mencabut anak sawit dan anak kayu yg tumbuh disekitar pokok sawit, menebas dan menyemprotkan racun gulma.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memanen buah kelapa sawit.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menebas, mendongkel ( mencabut anak sawit dan kayu yg tumbuh di sekitar pokok kelapa sawit ), menyemprot( membunuh gulma yg tumbuh di area perkebunan ).buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memungut brondolan kelapa sawit.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memanen buah kelapa sawit di kebun perusahaan pt bila.tandan buah segar ( tbs ).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mengutip brondolan sawit dan mengeluarkan buah sawit ke tempat penitipan buah kelapa sawit (tpa).jasa mengutip buah brondolan kelapa sawit.perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memanen buah kelapa sawit.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memanen buah kelapa sawit.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mengutip brondolan sawit dan mengeluarkan buah sawit ke tempat penitipan buah ( tph ).tandan buah segar ( tbs ).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memungut brondolan kelapa sawit.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memanen buah kelapa sawit milik perusahaan pt bila.tandan buah segar ( tbs ).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memanen buah kelapa sawit.tandan buah segar ( tbs ).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memanen buah kelapa sawit.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memungut brondolan kelapa sawit.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memanen buah kelapa sawit.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mengurus anak-anak di tpa.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","5311","PEKERJA PERAWATAN ANAK"
"menebas dan menyemprot rumput serta melangsir dan mengencer pupuk ke pokok pohon sawit di kebun perusahaan pt bila.tandan buah segar ( tbs ).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"mengutip brondolan sawit dan mengeluarkan buah sawit ke tempat penitipan buah (tph).tandan buah segar ( tbs ).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memanen buah kelapa sawit milik perusahaan pt bila.tandan buah segar ( tbs ).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"merondap, mendongkel ( mencabut) anak kayu dan anak sawit yang ada di sekeliling pokok sawit.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"mengutip brondolan sawit dan mengeluarkan buah sawit ke tempat penitipan buah ( tph ).tandan buah segar ( tbs ).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memungut brondolan kelapa sawit.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"mencabut rumput dan anak kayu, merondap, dan menebas.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"merawat kebun kelapa sawit ( merondap, mencabut anak sawit dan anak kayu yg tumbuh di sekitaran pokok sawit).tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"danru security (membuat jadwal piket untuk anggota security, memantau kinerja anggota security dan membuat laporan kerja anggota security kepada atasan atau manajemen perusahaan pt bila ).tandan buah segar (tbs).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"supir truk pengangkut buah kelapa sawit.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","8341","OPERATOR MESIN BERGERAK PERTANIAN DAN KEHUTANAN"
"menghitung banyak buah sawit yg di panen oleh pemanen.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menjaga dan merawat anak anak dari karyawan perusahaan pt bila di gedung penitipan anak ( tpa ).tandan buah segar (tbs).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","5311","PEKERJA PERAWATAN ANAK"
"menanam bunga , merawat tanaman bunga.buah kelapa sawit ( tandan buah segar ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"security (menjaga keamanan dan ketertiban di kebun sawit perusahaan pt bila diantaranya memantau keluar masuk kendaraan truk dan lain nya di portal, melakukan pengawalan pengenceran pupuk di dalam blok kebun perusahaan dan melakukan penanganan jika terjadi keributan di barak perusahaan).tandan buah segar ( tbs ).perkebunan kelapa sawit perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mengutip brondolan sawit dan mengeluarkan buah sawit ke tempat penitipan buah ( tph).tandan buah segar ( tbs ).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"mengumpulkan karung setelah pemupukan.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"memanen buah kelapa sawit.tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memanen buah kelapa sawit.tandan buah segar ( tbs ).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"memungut brondolan buah kelapa sawit.buah kelapa sawit ( tandan buah segar).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"supir dam truk pengangkut buah kelapa sawit ( tbs ).tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"mengawasi karyawan panen buah kelapa sawit.buah kelapa sawit ( tbs ).perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
"menebas dan menyemprot rumput serta melangsir dan mengencerkan pupuk ke pokok pohon sawit di kebun perusahaan pt bila.tandan buah segar ( tbs ).perkebunan kelapa sawit milik perusahaan pt bila.","01262","PERKEBUNAN BUAH KELAPA SAWIT","9211","BURUH PERTANIAN"
"mengawasi karyawan perawatan ( mandor rawat ).tandan buah segar.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","5151","PENGAWAS KEBERSIHAN DAN KERUMAHTANGGAN DI KANTOR, HOTEL, DAN BANGUNAN LAINNYA"
"memanen buah kelapa sawit.buah kelapa sawit/tbs.perkebunan kelapa sawit milik perusahaan pt smg.","01262","PERKEBUNAN BUAH KELAPA SAWIT","6112","PEKERJA PERTANIAN TANAMAN TAHUNAN DAN TANAMAN SEMAK"
